POLineID,PONumber,OrderDate,SupplierID,ProductID,WarehouseID,QtyOrdered,UnitCostNGN,LineValueNGN,PromisedDate,ReceivedDate
POL-03871,PO-2026-03871,2026-04-06,SUP-15,PRD-0139,WH-PHC,81,28800,2332800,2026-04-20,2026-04-18
POL-03872,PO-2026-03872,2026-04-06,SUP-07,PRD-0142,WH-LAG2,139,44800,6227200,2026-04-16,2026-04-16
POL-03873,PO-2026-03873,2026-04-06,SUP-07,PRD-0142,WH-IBD,85,44800,3808000,2026-04-16,2026-04-14
POL-03874,PO-2026-03874,2026-04-06,SUP-15,PRD-0144,WH-IBD,51,26800,1366800,2026-04-20,2026-04-18
POL-03875,PO-2026-03875,2026-04-06,SUP-19,PRD-0145,WH-PHC,110,25400,2794000,2026-04-16,2026-04-17
POL-03876,PO-2026-03876,2026-04-06,SUP-07,PRD-0147,WH-ABJ,54,27600,1490400,2026-04-16,2026-04-11
POL-03877,PO-2026-03877,2026-04-06,SUP-23,PRD-0150,WH-LAG1,110,38400,4224000,2026-04-20,2026-04-20
POL-03878,PO-2026-03878,2026-04-06,SUP-03,PRD-0157,WH-LAG2,69,18800,1297200,2026-04-13,2026-04-11
POL-03879,PO-2026-03879,2026-04-06,SUP-03,PRD-0157,WH-PHC,59,18800,1109200,2026-04-13,2026-04-12
POL-03880,PO-2026-03880,2026-04-06,SUP-11,PRD-0162,WH-LAG1,86,23800,2046800,2026-04-16,2026-04-16
POL-03881,PO-2026-03881,2026-04-06,SUP-15,PRD-0163,WH-PHC,51,21600,1101600,2026-04-20,2026-04-21
POL-03882,PO-2026-03882,2026-04-13,SUP-24,PRD-0001,WH-PHC,39,4200,163800,2026-04-27,2026-04-30
POL-03883,PO-2026-03883,2026-04-13,SUP-16,PRD-0011,WH-IBD,83,13900,1153700,2026-04-20,2026-04-16
POL-03884,PO-2026-03884,2026-04-13,SUP-08,PRD-0014,WH-LAG1,26,11200,291200,2026-04-27,2026-04-25
POL-03885,PO-2026-03885,2026-04-13,SUP-24,PRD-0023,WH-IBD,80,13400,1072000,2026-04-27,2026-04-29
POL-03886,PO-2026-03886,2026-04-13,SUP-24,PRD-0024,WH-ABJ,40,7800,312000,2026-04-27,2026-05-10
POL-03887,PO-2026-03887,2026-04-13,SUP-08,PRD-0033,WH-LAG1,124,9400,1165600,2026-04-27,2026-04-27
POL-03888,PO-2026-03888,2026-04-13,SUP-20,PRD-0035,WH-IBD,82,11800,967600,2026-04-23,2026-04-16
POL-03889,PO-2026-03889,2026-04-13,SUP-25,PRD-0049,WH-ABJ,70,13900,973000,2026-04-20,2026-04-16
POL-03890,PO-2026-03890,2026-04-13,SUP-25,PRD-0068,WH-PHC,99,13200,1306800,2026-04-20,2026-04-20
POL-03891,PO-2026-03891,2026-04-13,SUP-17,PRD-0071,WH-LAG1,28,14800,414400,2026-04-27,2026-04-23
POL-03892,PO-2026-03892,2026-04-13,SUP-17,PRD-0072,WH-LAG2,45,32600,1467000,2026-04-27,2026-04-28
POL-03893,PO-2026-03893,2026-04-13,SUP-21,PRD-0074,WH-LAG2,86,29400,2528400,2026-04-27,2026-04-28
POL-03894,PO-2026-03894,2026-04-13,SUP-01,PRD-0075,WH-IBD,25,26800,670000,2026-04-20,2026-04-18
POL-03895,PO-2026-03895,2026-04-13,SUP-05,PRD-0084,WH-PHC,95,21600,2052000,2026-04-20,2026-04-16
POL-03896,PO-2026-03896,2026-04-13,SUP-13,PRD-0086,WH-ABJ,314,23800,7473200,2026-04-27,2026-04-24
POL-03897,PO-2026-03897,2026-04-13,SUP-17,PRD-0090,WH-PHC,1212,28600,34663200,2026-04-27,2026-04-29
POL-03898,PO-2026-03898,2026-04-13,SUP-06,PRD-0109,WH-LAG2,83,26400,2191200,2026-04-23,2026-04-24
POL-03899,PO-2026-03899,2026-04-13,SUP-06,PRD-0112,WH-ABJ,29,11800,342200,2026-04-23,2026-04-23
POL-03900,PO-2026-03900,2026-04-13,SUP-14,PRD-0118,WH-LAG2,157,17600,2763200,2026-05-04,2026-05-02
POL-03901,PO-2026-03901,2026-04-13,SUP-22,PRD-0119,WH-LAG2,23,18800,432400,2026-04-27,2026-04-29
POL-03902,PO-2026-03902,2026-04-13,SUP-14,PRD-0123,WH-ABJ,101,11600,1171600,2026-05-04,2026-05-06
POL-03903,PO-2026-03903,2026-04-13,SUP-14,PRD-0123,WH-PHC,74,11600,858400,2026-05-04,2026-05-03
POL-03904,PO-2026-03904,2026-04-13,SUP-14,PRD-0124,WH-IBD,60,6800,408000,2026-05-04,2026-04-28
POL-03905,PO-2026-03905,2026-04-13,SUP-10,PRD-0130,WH-LAG1,74,10800,799200,2026-04-27,2026-04-23
POL-03906,PO-2026-03906,2026-04-13,SUP-23,PRD-0135,WH-ABJ,146,26400,3854400,2026-04-27,2026-04-23
POL-03907,PO-2026-03907,2026-04-13,SUP-19,PRD-0143,WH-PHC,44,41200,1812800,2026-04-23,2026-04-19
POL-03908,PO-2026-03908,2026-04-13,SUP-07,PRD-0147,WH-PHC,53,27600,1462800,2026-04-23,2026-04-22
POL-03909,PO-2026-03909,2026-04-13,SUP-15,PRD-0149,WH-ABJ,27,39800,1074600,2026-04-27,2026-04-26
POL-03910,PO-2026-03910,2026-04-13,SUP-03,PRD-0157,WH-ABJ,86,18800,1616800,2026-04-20,2026-04-17
POL-03911,PO-2026-03911,2026-04-13,SUP-03,PRD-0170,WH-LAG2,75,14200,1065000,2026-04-20,2026-04-19
POL-03912,PO-2026-03912,2026-04-20,SUP-24,PRD-0005,WH-IBD,57,2600,148200,2026-05-04,2026-05-05
POL-03913,PO-2026-03913,2026-04-20,SUP-08,PRD-0013,WH-IBD,22,9800,215600,2026-05-04,2026-04-29
POL-03914,PO-2026-03914,2026-04-20,SUP-16,PRD-0021,WH-LAG1,75,14800,1110000,2026-04-27,2026-04-25
POL-03915,PO-2026-03915,2026-04-20,SUP-04,PRD-0025,WH-PHC,55,4300,236500,2026-05-04,2026-05-16
POL-03916,PO-2026-03916,2026-04-20,SUP-04,PRD-0026,WH-LAG2,63,3600,226800,2026-05-04,2026-05-03
POL-03917,PO-2026-03917,2026-04-20,SUP-08,PRD-0037,WH-LAG1,168,19800,3326400,2026-05-04,2026-05-05
POL-03918,PO-2026-03918,2026-04-20,SUP-16,PRD-0039,WH-PHC,119,12400,1475600,2026-04-27,2026-04-26
POL-03919,PO-2026-03919,2026-04-20,SUP-20,PRD-0045,WH-IBD,61,6200,378200,2026-04-30,2026-04-30
POL-03920,PO-2026-03920,2026-04-20,SUP-13,PRD-0046,WH-LAG1,111,13800,1531800,2026-05-04,2026-05-06
POL-03921,PO-2026-03921,2026-04-20,SUP-13,PRD-0046,WH-PHC,47,13800,648600,2026-05-04,2026-05-19
POL-03922,PO-2026-03922,2026-04-20,SUP-13,PRD-0048,WH-IBD,48,14500,696000,2026-05-04,2026-05-09
POL-03923,PO-2026-03923,2026-04-20,SUP-13,PRD-0048,WH-PHC,73,14500,1058500,2026-05-04,2026-04-30
POL-03924,PO-2026-03924,2026-04-20,SUP-13,PRD-0070,WH-PHC,38,15400,585200,2026-05-04,2026-05-04
POL-03925,PO-2026-03925,2026-04-20,SUP-09,PRD-0078,WH-LAG2,84,27800,2335200,2026-05-04,2026-05-17
POL-03926,PO-2026-03926,2026-04-20,SUP-13,PRD-0080,WH-IBD,54,19600,1058400,2026-05-04,2026-05-05
POL-03927,PO-2026-03927,2026-04-20,SUP-25,PRD-0081,WH-LAG1,102,32400,3304800,2026-04-27,2026-04-23
POL-03928,PO-2026-03928,2026-04-20,SUP-01,PRD-0083,WH-ABJ,151,18400,2778400,2026-04-27,2026-04-28
POL-03929,PO-2026-03929,2026-04-20,SUP-21,PRD-0085,WH-LAG1,143,26200,3746600,2026-05-04,2026-05-06
POL-03930,PO-2026-03930,2026-04-20,SUP-25,PRD-0089,WH-PHC,50,11200,560000,2026-04-27,2026-04-25
POL-03931,PO-2026-03931,2026-04-20,SUP-14,PRD-0091,WH-LAG1,205,21600,4428000,2026-05-11,2026-05-11
POL-03932,PO-2026-03932,2026-04-20,SUP-06,PRD-0096,WH-ABJ,21,18200,382200,2026-04-30,2026-04-28
POL-03933,PO-2026-03933,2026-04-20,SUP-14,PRD-0100,WH-LAG1,471,16800,7912800,2026-05-11,2026-05-08
POL-03934,PO-2026-03934,2026-04-20,SUP-06,PRD-0103,WH-IBD,68,29800,2026400,2026-04-30,2026-04-30
POL-03935,PO-2026-03935,2026-04-20,SUP-14,PRD-0113,WH-LAG2,110,8600,946000,2026-05-11,2026-05-12
POL-03936,PO-2026-03936,2026-04-20,SUP-06,PRD-0127,WH-LAG2,38,13200,501600,2026-04-30,2026-04-26
POL-03937,PO-2026-03937,2026-04-20,SUP-22,PRD-0128,WH-LAG1,144,16800,2419200,2026-05-04,2026-05-04
POL-03938,PO-2026-03938,2026-04-20,SUP-23,PRD-0132,WH-LAG2,63,31400,1978200,2026-05-04,2026-04-29
POL-03939,PO-2026-03939,2026-04-20,SUP-15,PRD-0139,WH-LAG2,75,28800,2160000,2026-05-04,2026-05-01
POL-03940,PO-2026-03940,2026-04-20,SUP-19,PRD-0141,WH-PHC,52,30800,1601600,2026-04-30,2026-04-30
POL-03941,PO-2026-03941,2026-04-20,SUP-19,PRD-0143,WH-LAG2,48,41200,1977600,2026-04-30,2026-04-29
POL-03942,PO-2026-03942,2026-04-20,SUP-23,PRD-0160,WH-LAG2,158,25600,4044800,2026-05-04,2026-05-04
POL-03943,PO-2026-03943,2026-04-27,SUP-24,PRD-0006,WH-LAG1,49,2500,122500,2026-05-11,2026-05-22
POL-03944,PO-2026-03944,2026-04-27,SUP-08,PRD-0013,WH-LAG1,36,9800,352800,2026-05-11,2026-05-11
POL-03945,PO-2026-03945,2026-04-27,SUP-04,PRD-0027,WH-PHC,26,3800,98800,2026-05-11,2026-05-27
POL-03946,PO-2026-03946,2026-04-27,SUP-24,PRD-0042,WH-ABJ,19,21900,416100,2026-05-11,2026-05-07
POL-03947,PO-2026-03947,2026-04-27,SUP-25,PRD-0049,WH-LAG2,56,13900,778400,2026-05-04,2026-05-03
POL-03948,PO-2026-03948,2026-04-27,SUP-17,PRD-0050,WH-LAG1,62,4600,285200,2026-05-11,2026-05-13
POL-03949,PO-2026-03949,2026-04-27,SUP-25,PRD-0051,WH-LAG1,266,34800,9256800,2026-05-04,2026-05-07
POL-03950,PO-2026-03950,2026-04-27,SUP-09,PRD-0055,WH-PHC,71,13800,979800,2026-05-11,2026-05-13
POL-03951,PO-2026-03951,2026-04-27,SUP-05,PRD-0062,WH-IBD,102,13600,1387200,2026-05-04,2026-05-03
POL-03952,PO-2026-03952,2026-04-27,SUP-05,PRD-0062,WH-PHC,118,13600,1604800,2026-05-04,2026-05-04
POL-03953,PO-2026-03953,2026-04-27,SUP-25,PRD-0063,WH-LAG2,81,11900,963900,2026-05-04,2026-05-05
POL-03954,PO-2026-03954,2026-04-27,SUP-25,PRD-0068,WH-ABJ,110,13200,1452000,2026-05-04,2026-05-01
POL-03955,PO-2026-03955,2026-04-27,SUP-13,PRD-0076,WH-ABJ,94,23400,2199600,2026-05-11,2026-05-13
POL-03956,PO-2026-03956,2026-04-27,SUP-01,PRD-0082,WH-PHC,72,25800,1857600,2026-05-04,2026-04-30
POL-03957,PO-2026-03957,2026-04-27,SUP-01,PRD-0087,WH-PHC,24,18800,451200,2026-05-04,2026-04-30
POL-03958,PO-2026-03958,2026-04-27,SUP-22,PRD-0093,WH-PHC,101,19400,1959400,2026-05-11,2026-05-10
POL-03959,PO-2026-03959,2026-04-27,SUP-10,PRD-0095,WH-LAG1,34,16900,574600,2026-05-11,2026-05-11
POL-03960,PO-2026-03960,2026-04-27,SUP-10,PRD-0095,WH-IBD,22,16900,371800,2026-05-11,2026-05-11
POL-03961,PO-2026-03961,2026-04-27,SUP-22,PRD-0098,WH-LAG1,286,13400,3832400,2026-05-11,2026-05-11
POL-03962,PO-2026-03962,2026-04-27,SUP-14,PRD-0099,WH-IBD,36,12600,453600,2026-05-18,2026-05-18
POL-03963,PO-2026-03963,2026-04-27,SUP-06,PRD-0103,WH-PHC,77,29800,2294600,2026-05-07,2026-05-04
POL-03964,PO-2026-03964,2026-04-27,SUP-06,PRD-0112,WH-LAG2,21,11800,247800,2026-05-07,2026-05-05
POL-03965,PO-2026-03965,2026-04-27,SUP-06,PRD-0112,WH-IBD,20,11800,236000,2026-05-07,2026-05-04
POL-03966,PO-2026-03966,2026-04-27,SUP-22,PRD-0120,WH-IBD,123,12400,1525200,2026-05-11,2026-05-10
POL-03967,PO-2026-03967,2026-04-27,SUP-14,PRD-0121,WH-ABJ,162,21600,3499200,2026-05-18,2026-05-14
POL-03968,PO-2026-03968,2026-04-27,SUP-14,PRD-0123,WH-IBD,78,11600,904800,2026-05-18,2026-05-17
POL-03969,PO-2026-03969,2026-04-27,SUP-10,PRD-0125,WH-PHC,389,12800,4979200,2026-05-11,2026-05-09
POL-03970,PO-2026-03970,2026-04-27,SUP-11,PRD-0131,WH-PHC,117,25600,2995200,2026-05-07,2026-05-07
POL-03971,PO-2026-03971,2026-04-27,SUP-19,PRD-0143,WH-LAG1,105,41200,4326000,2026-05-07,2026-05-04
POL-03972,PO-2026-03972,2026-04-27,SUP-07,PRD-0146,WH-LAG1,65,27800,1807000,2026-05-07,2026-05-03
POL-03973,PO-2026-03973,2026-04-27,SUP-23,PRD-0150,WH-LAG2,68,38400,2611200,2026-05-11,2026-05-11
POL-03974,PO-2026-03974,2026-04-27,SUP-23,PRD-0153,WH-ABJ,153,18800,2876400,2026-05-11,2026-05-11
POL-03975,PO-2026-03975,2026-04-27,SUP-15,PRD-0154,WH-ABJ,71,33600,2385600,2026-05-11,2026-05-10
POL-03976,PO-2026-03976,2026-04-27,SUP-03,PRD-0158,WH-LAG1,50,26400,1320000,2026-05-04,2026-05-04
POL-03977,PO-2026-03977,2026-04-27,SUP-19,PRD-0165,WH-LAG1,355,19400,6887000,2026-05-07,2026-05-06
POL-03978,PO-2026-03978,2026-04-27,SUP-03,PRD-0166,WH-PHC,160,21800,3488000,2026-05-04,2026-05-03
POL-03979,PO-2026-03979,2026-05-04,SUP-24,PRD-0002,WH-LAG1,44,4100,180400,2026-05-18,2026-05-19
POL-03980,PO-2026-03980,2026-05-04,SUP-12,PRD-0004,WH-LAG1,321,3900,1251900,2026-05-11,2026-05-13
POL-03981,PO-2026-03981,2026-05-04,SUP-24,PRD-0005,WH-LAG2,76,2600,197600,2026-05-18,2026-05-30
POL-03982,PO-2026-03982,2026-05-04,SUP-24,PRD-0010,WH-LAG2,23,13200,303600,2026-05-18,2026-06-03
POL-03983,PO-2026-03983,2026-05-04,SUP-04,PRD-0017,WH-ABJ,45,31800,1431000,2026-05-18,2026-05-27
POL-03984,PO-2026-03984,2026-05-04,SUP-20,PRD-0022,WH-LAG2,25,9600,240000,2026-05-14,2026-05-10
POL-03985,PO-2026-03985,2026-05-04,SUP-24,PRD-0024,WH-LAG1,48,7800,374400,2026-05-18,2026-06-02
POL-03986,PO-2026-03986,2026-05-04,SUP-08,PRD-0037,WH-PHC,86,19800,1702800,2026-05-18,2026-05-18
POL-03987,PO-2026-03987,2026-05-04,SUP-25,PRD-0049,WH-LAG1,83,13900,1153700,2026-05-11,2026-05-13
POL-03988,PO-2026-03988,2026-05-04,SUP-17,PRD-0050,WH-PHC,52,4600,239200,2026-05-18,2026-05-29
POL-03989,PO-2026-03989,2026-05-04,SUP-25,PRD-0051,WH-PHC,123,34800,4280400,2026-05-11,2026-05-08
POL-03990,PO-2026-03990,2026-05-04,SUP-21,PRD-0052,WH-LAG1,33,33900,1118700,2026-05-18,2026-05-26
POL-03991,PO-2026-03991,2026-05-04,SUP-13,PRD-0064,WH-IBD,90,30800,2772000,2026-05-18,2026-05-28
POL-03992,PO-2026-03992,2026-05-04,SUP-17,PRD-0071,WH-ABJ,17,14800,251600,2026-05-18,2026-05-25
POL-03993,PO-2026-03993,2026-05-04,SUP-05,PRD-0077,WH-IBD,209,25600,5350400,2026-05-11,2026-05-11
POL-03994,PO-2026-03994,2026-05-04,SUP-05,PRD-0077,WH-PHC,175,25600,4480000,2026-05-11,2026-05-07
POL-03995,PO-2026-03995,2026-05-04,SUP-09,PRD-0078,WH-LAG1,149,27800,4142200,2026-05-18,2026-05-19
POL-03996,PO-2026-03996,2026-05-04,SUP-13,PRD-0080,WH-LAG1,125,19600,2450000,2026-05-18,2026-05-28
POL-03997,PO-2026-03997,2026-05-04,SUP-01,PRD-0083,WH-LAG1,213,18400,3919200,2026-05-11,2026-05-10
POL-03998,PO-2026-03998,2026-05-04,SUP-22,PRD-0098,WH-PHC,214,13400,2867600,2026-05-18,2026-05-14
POL-03999,PO-2026-03999,2026-05-04,SUP-14,PRD-0102,WH-ABJ,75,14200,1065000,2026-05-25,2026-05-21
POL-04000,PO-2026-04000,2026-05-04,SUP-14,PRD-0107,WH-LAG1,37,33400,1235800,2026-05-25,2026-05-23
POL-04001,PO-2026-04001,2026-05-04,SUP-14,PRD-0118,WH-IBD,101,17600,1777600,2026-05-25,2026-05-16
POL-04002,PO-2026-04002,2026-05-04,SUP-14,PRD-0118,WH-PHC,177,17600,3115200,2026-05-25,2026-05-20
POL-04003,PO-2026-04003,2026-05-04,SUP-22,PRD-0120,WH-LAG1,240,12400,2976000,2026-05-18,2026-05-15
POL-04004,PO-2026-04004,2026-05-04,SUP-02,PRD-0129,WH-LAG2,17,15400,261800,2026-05-14,2026-05-10
POL-04005,PO-2026-04005,2026-05-04,SUP-11,PRD-0131,WH-LAG1,153,25600,3916800,2026-05-14,2026-05-10
POL-04006,PO-2026-04006,2026-05-04,SUP-03,PRD-0138,WH-LAG1,176,21800,3836800,2026-05-11,2026-05-13
POL-04007,PO-2026-04007,2026-05-04,SUP-03,PRD-0138,WH-ABJ,118,21800,2572400,2026-05-11,2026-05-12
POL-04008,PO-2026-04008,2026-05-04,SUP-11,PRD-0148,WH-LAG2,46,23800,1094800,2026-05-14,2026-05-15
POL-04009,PO-2026-04009,2026-05-04,SUP-23,PRD-0150,WH-PHC,69,38400,2649600,2026-05-18,2026-05-18
POL-04010,PO-2026-04010,2026-05-04,SUP-03,PRD-0155,WH-ABJ,54,52800,2851200,2026-05-11,2026-05-09
POL-04011,PO-2026-04011,2026-05-04,SUP-03,PRD-0157,WH-IBD,59,18800,1109200,2026-05-11,2026-05-09
POL-04012,PO-2026-04012,2026-05-04,SUP-23,PRD-0160,WH-LAG1,293,25600,7500800,2026-05-18,2026-05-18
POL-04013,PO-2026-04013,2026-05-04,SUP-15,PRD-0161,WH-PHC,369,27200,10036800,2026-05-18,2026-05-16
POL-04014,PO-2026-04014,2026-05-04,SUP-19,PRD-0169,WH-PHC,69,13400,924600,2026-05-14,2026-05-18
POL-04015,PO-2026-04015,2026-05-11,SUP-24,PRD-0001,WH-LAG2,33,4200,138600,2026-05-25,2026-05-24
POL-04016,PO-2026-04016,2026-05-11,SUP-04,PRD-0003,WH-LAG1,27,4100,110700,2026-05-25,2026-05-26
POL-04017,PO-2026-04017,2026-05-11,SUP-20,PRD-0008,WH-ABJ,50,13500,675000,2026-05-21,2026-05-16
POL-04018,PO-2026-04018,2026-05-11,SUP-24,PRD-0010,WH-ABJ,21,13200,277200,2026-05-25,2026-05-29
POL-04019,PO-2026-04019,2026-05-11,SUP-04,PRD-0017,WH-LAG1,77,31800,2448600,2026-05-25,2026-05-29
POL-04020,PO-2026-04020,2026-05-11,SUP-24,PRD-0020,WH-PHC,88,23800,2094400,2026-05-25,2026-05-30
POL-04021,PO-2026-04021,2026-05-11,SUP-04,PRD-0025,WH-LAG1,103,4300,442900,2026-05-25,2026-05-21
POL-04022,PO-2026-04022,2026-05-11,SUP-24,PRD-0028,WH-LAG2,53,4000,212000,2026-05-25,2026-05-29
POL-04023,PO-2026-04023,2026-05-11,SUP-20,PRD-0029,WH-LAG2,34,8900,302600,2026-05-21,2026-05-19
POL-04024,PO-2026-04024,2026-05-11,SUP-08,PRD-0034,WH-LAG2,24,12900,309600,2026-05-25,2026-05-22
POL-04025,PO-2026-04025,2026-05-11,SUP-20,PRD-0045,WH-LAG2,69,6200,427800,2026-05-21,2026-05-21
POL-04026,PO-2026-04026,2026-05-11,SUP-20,PRD-0045,WH-ABJ,90,6200,558000,2026-05-21,2026-05-20
POL-04027,PO-2026-04027,2026-05-11,SUP-20,PRD-0045,WH-PHC,56,6200,347200,2026-05-21,2026-05-17
POL-04028,PO-2026-04028,2026-05-11,SUP-01,PRD-0060,WH-PHC,122,47800,5831600,2026-05-18,2026-05-15
POL-04029,PO-2026-04029,2026-05-11,SUP-17,PRD-0061,WH-PHC,129,12800,1651200,2026-05-25,2026-05-24
POL-04030,PO-2026-04030,2026-05-11,SUP-09,PRD-0065,WH-ABJ,84,26400,2217600,2026-05-25,2026-06-03
POL-04031,PO-2026-04031,2026-05-11,SUP-01,PRD-0069,WH-PHC,21,13800,289800,2026-05-18,2026-05-14
POL-04032,PO-2026-04032,2026-05-11,SUP-13,PRD-0070,WH-LAG1,81,15400,1247400,2026-05-25,2026-06-09
POL-04033,PO-2026-04033,2026-05-11,SUP-21,PRD-0074,WH-ABJ,74,29400,2175600,2026-05-25,2026-06-09
POL-04034,PO-2026-04034,2026-05-11,SUP-13,PRD-0076,WH-IBD,74,23400,1731600,2026-05-25,2026-06-03
POL-04035,PO-2026-04035,2026-05-11,SUP-05,PRD-0077,WH-LAG1,483,25600,12364800,2026-05-18,2026-05-18
POL-04036,PO-2026-04036,2026-05-11,SUP-05,PRD-0079,WH-LAG1,101,38500,3888500,2026-05-18,2026-05-15
POL-04037,PO-2026-04037,2026-05-11,SUP-25,PRD-0081,WH-LAG2,81,32400,2624400,2026-05-18,2026-05-17
POL-04038,PO-2026-04038,2026-05-11,SUP-01,PRD-0082,WH-LAG2,68,25800,1754400,2026-05-18,2026-05-18
POL-04039,PO-2026-04039,2026-05-11,SUP-05,PRD-0084,WH-ABJ,90,21600,1944000,2026-05-18,2026-05-18
POL-04040,PO-2026-04040,2026-05-11,SUP-13,PRD-0086,WH-PHC,207,23800,4926600,2026-05-25,2026-06-03
POL-04041,PO-2026-04041,2026-05-11,SUP-21,PRD-0088,WH-IBD,52,12400,644800,2026-05-25,2026-05-27
POL-04042,PO-2026-04042,2026-05-11,SUP-25,PRD-0089,WH-IBD,50,11200,560000,2026-05-18,2026-05-17
POL-04043,PO-2026-04043,2026-05-11,SUP-06,PRD-0096,WH-PHC,20,18200,364000,2026-05-21,2026-05-19
POL-04044,PO-2026-04044,2026-05-11,SUP-06,PRD-0112,WH-LAG1,38,11800,448400,2026-05-21,2026-05-19
POL-04045,PO-2026-04045,2026-05-11,SUP-14,PRD-0121,WH-LAG2,182,21600,3931200,2026-06-01,2026-06-01
POL-04046,PO-2026-04046,2026-05-11,SUP-22,PRD-0128,WH-LAG2,84,16800,1411200,2026-05-25,2026-05-24
POL-04047,PO-2026-04047,2026-05-11,SUP-07,PRD-0147,WH-LAG2,49,27600,1352400,2026-05-21,2026-05-23
POL-04048,PO-2026-04048,2026-05-11,SUP-11,PRD-0148,WH-PHC,45,23800,1071000,2026-05-21,2026-05-19
POL-04049,PO-2026-04049,2026-05-11,SUP-15,PRD-0149,WH-LAG2,19,39800,756200,2026-05-25,2026-05-25
POL-04050,PO-2026-04050,2026-05-11,SUP-15,PRD-0149,WH-PHC,22,39800,875600,2026-05-25,2026-05-20
POL-04051,PO-2026-04051,2026-05-11,SUP-03,PRD-0151,WH-IBD,435,34600,15051000,2026-05-18,2026-05-18
POL-04052,PO-2026-04052,2026-05-11,SUP-03,PRD-0155,WH-LAG2,65,52800,3432000,2026-05-18,2026-05-14
POL-04053,PO-2026-04053,2026-05-11,SUP-03,PRD-0155,WH-IBD,46,52800,2428800,2026-05-18,2026-05-17
POL-04054,PO-2026-04054,2026-05-18,SUP-12,PRD-0004,WH-ABJ,300,3900,1170000,2026-05-25,2026-05-21
POL-04055,PO-2026-04055,2026-05-18,SUP-20,PRD-0007,WH-LAG2,69,13800,952200,2026-05-28,2026-05-24
POL-04056,PO-2026-04056,2026-05-18,SUP-04,PRD-0009,WH-ABJ,30,14200,426000,2026-06-01,2026-06-02
POL-04057,PO-2026-04057,2026-05-18,SUP-12,PRD-0018,WH-ABJ,118,48200,5687600,2026-05-25,2026-05-25
POL-04058,PO-2026-04058,2026-05-18,SUP-04,PRD-0019,WH-LAG1,149,26400,3933600,2026-06-01,2026-06-10
POL-04059,PO-2026-04059,2026-05-18,SUP-24,PRD-0023,WH-PHC,65,13400,871000,2026-06-01,2026-06-03
POL-04060,PO-2026-04060,2026-05-18,SUP-24,PRD-0024,WH-ABJ,39,7800,304200,2026-06-01,2026-06-17
POL-04061,PO-2026-04061,2026-05-18,SUP-04,PRD-0027,WH-LAG1,37,3800,140600,2026-06-01,2026-06-05
POL-04062,PO-2026-04062,2026-05-18,SUP-04,PRD-0027,WH-ABJ,31,3800,117800,2026-06-01,2026-06-16
POL-04063,PO-2026-04063,2026-05-18,SUP-08,PRD-0037,WH-ABJ,119,19800,2356200,2026-06-01,2026-05-28
POL-04064,PO-2026-04064,2026-05-18,SUP-04,PRD-0038,WH-LAG1,38,11900,452200,2026-06-01,2026-06-05
POL-04065,PO-2026-04065,2026-05-18,SUP-16,PRD-0039,WH-ABJ,166,12400,2058400,2026-05-25,2026-05-21
POL-04066,PO-2026-04066,2026-05-18,SUP-08,PRD-0041,WH-PHC,50,5200,260000,2026-06-01,2026-05-28
POL-04067,PO-2026-04067,2026-05-18,SUP-09,PRD-0047,WH-IBD,73,16200,1182600,2026-06-01,2026-06-16
POL-04068,PO-2026-04068,2026-05-18,SUP-13,PRD-0048,WH-ABJ,68,14500,986000,2026-06-01,2026-06-14
POL-04069,PO-2026-04069,2026-05-18,SUP-25,PRD-0049,WH-IBD,42,13900,583800,2026-05-25,2026-05-23
POL-04070,PO-2026-04070,2026-05-18,SUP-25,PRD-0058,WH-LAG2,38,14900,566200,2026-05-25,2026-05-24
POL-04071,PO-2026-04071,2026-05-18,SUP-25,PRD-0058,WH-ABJ,63,14900,938700,2026-05-25,2026-05-23
POL-04072,PO-2026-04072,2026-05-18,SUP-01,PRD-0059,WH-LAG1,80,42500,3400000,2026-05-25,2026-05-21
POL-04073,PO-2026-04073,2026-05-18,SUP-01,PRD-0059,WH-IBD,65,42500,2762500,2026-05-25,2026-05-25
POL-04074,PO-2026-04074,2026-05-18,SUP-09,PRD-0065,WH-IBD,89,26400,2349600,2026-06-01,2026-06-10
POL-04075,PO-2026-04075,2026-05-18,SUP-21,PRD-0074,WH-LAG1,112,29400,3292800,2026-06-01,2026-05-30
POL-04076,PO-2026-04076,2026-05-18,SUP-01,PRD-0075,WH-LAG1,54,26800,1447200,2026-05-25,2026-05-26
POL-04077,PO-2026-04077,2026-05-18,SUP-01,PRD-0075,WH-LAG2,30,26800,804000,2026-05-25,2026-05-23
POL-04078,PO-2026-04078,2026-05-18,SUP-09,PRD-0078,WH-PHC,103,27800,2863400,2026-06-01,2026-06-06
POL-04079,PO-2026-04079,2026-05-18,SUP-01,PRD-0082,WH-ABJ,111,25800,2863800,2026-05-25,2026-05-25
POL-04080,PO-2026-04080,2026-05-18,SUP-17,PRD-0090,WH-IBD,927,28600,26512200,2026-06-01,2026-05-28
POL-04081,PO-2026-04081,2026-05-18,SUP-14,PRD-0091,WH-ABJ,121,21600,2613600,2026-06-08,2026-06-07
POL-04082,PO-2026-04082,2026-05-18,SUP-10,PRD-0095,WH-LAG2,24,16900,405600,2026-06-01,2026-05-30
POL-04083,PO-2026-04083,2026-05-18,SUP-06,PRD-0101,WH-IBD,26,18400,478400,2026-05-28,2026-05-28
