TxnID,TxnDate,TxnType,WarehouseID,ProductID,QtyChange,Reference,EmployeeID
TXN-004681,2026-03-15,RECEIPT,WH-ABJ,PRD-0140,59,PO-2026-03732,EMP-028
TXN-004682,2026-03-15,TRANSFER_OUT,WH-LAG1,PRD-0005,-28,TRF-00192,EMP-040
TXN-004683,2026-03-15,TRANSFER_IN,WH-IBD,PRD-0005,28,TRF-00192,EMP-032
TXN-004684,2026-03-16,RECEIPT,WH-LAG1,PRD-0009,53,PO-2026-03611,EMP-015
TXN-004685,2026-03-16,RECEIPT,WH-ABJ,PRD-0088,54,PO-2026-03626,EMP-018
TXN-004686,2026-03-16,RECEIPT,WH-LAG1,PRD-0090,2055,PO-2026-03627,EMP-025
TXN-004687,2026-03-16,RECEIPT,WH-LAG1,PRD-0036,67,PO-2026-03677,EMP-040
TXN-004688,2026-03-16,RECEIPT,WH-LAG1,PRD-0108,427,PO-2026-03690,EMP-005
TXN-004689,2026-03-16,RECEIPT,WH-PHC,PRD-0167,69,PO-2026-03702,EMP-029
TXN-004690,2026-03-16,RECEIPT,WH-ABJ,PRD-0062,146,PO-2026-03718,EMP-038
TXN-004691,2026-03-16,RECEIPT,WH-ABJ,PRD-0110,35,PO-2026-03725,EMP-003
TXN-004692,2026-03-16,RECEIPT,WH-PHC,PRD-0127,45,PO-2026-03730,EMP-004
TXN-004693,2026-03-16,RECEIPT,WH-PHC,PRD-0151,555,PO-2026-03735,EMP-039
TXN-004694,2026-03-17,RECEIPT,WH-ABJ,PRD-0111,115,PO-2026-03727,EMP-018
TXN-004695,2026-03-17,RECEIPT,WH-ABJ,PRD-0141,61,PO-2026-03733,EMP-018
TXN-004696,2026-03-17,RECEIPT,WH-LAG1,PRD-0164,90,PO-2026-03737,EMP-040
TXN-004697,2026-03-18,RECEIPT,WH-IBD,PRD-0094,26,PO-2026-03723,EMP-032
TXN-004698,2026-03-18,RECEIPT,WH-PHC,PRD-0103,78,PO-2026-03724,EMP-004
TXN-004699,2026-03-19,RECEIPT,WH-PHC,PRD-0008,43,PO-2026-03705,EMP-034
TXN-004700,2026-03-19,RECEIPT,WH-PHC,PRD-0083,153,PO-2026-03722,EMP-039
TXN-004701,2026-03-19,RECEIPT,WH-IBD,PRD-0111,89,PO-2026-03726,EMP-037
TXN-004702,2026-03-19,RECEIPT,WH-LAG2,PRD-0134,53,PO-2026-03731,EMP-026
TXN-004703,2026-03-19,RECEIPT,WH-ABJ,PRD-0060,116,PO-2026-03749,EMP-023
TXN-004704,2026-03-19,RECEIPT,WH-LAG1,PRD-0067,158,PO-2026-03750,EMP-025
TXN-004705,2026-03-19,RECEIPT,WH-ABJ,PRD-0069,20,PO-2026-03752,EMP-028
TXN-004706,2026-03-19,TRANSFER_OUT,WH-LAG1,PRD-0124,-17,TRF-00193,EMP-020
TXN-004707,2026-03-19,TRANSFER_IN,WH-IBD,PRD-0124,17,TRF-00193,EMP-012
TXN-004708,2026-03-20,RECEIPT,WH-ABJ,PRD-0072,59,PO-2026-03685,EMP-008
TXN-004709,2026-03-20,RECEIPT,WH-IBD,PRD-0002,22,PO-2026-03704,EMP-002
TXN-004710,2026-03-21,RECEIPT,WH-IBD,PRD-0047,68,PO-2026-03649,EMP-022
TXN-004711,2026-03-21,RECEIPT,WH-LAG1,PRD-0065,159,PO-2026-03719,EMP-015
TXN-004712,2026-03-21,RECEIPT,WH-ABJ,PRD-0125,355,PO-2026-03729,EMP-023
TXN-004713,2026-03-21,RECEIPT,WH-ABJ,PRD-0142,186,PO-2026-03734,EMP-003
TXN-004714,2026-03-21,RECEIPT,WH-LAG1,PRD-0089,66,PO-2026-03755,EMP-010
TXN-004715,2026-03-22,RECEIPT,WH-PHC,PRD-0027,29,PO-2026-03646,EMP-014
TXN-004716,2026-03-22,RECEIPT,WH-LAG2,PRD-0085,75,PO-2026-03686,EMP-031
TXN-004717,2026-03-22,RECEIPT,WH-LAG1,PRD-0102,129,PO-2026-03688,EMP-025
TXN-004718,2026-03-22,RECEIPT,WH-LAG1,PRD-0015,88,PO-2026-03707,EMP-035
TXN-004719,2026-03-22,RECEIPT,WH-ABJ,PRD-0161,310,PO-2026-03736,EMP-003
TXN-004720,2026-03-22,RECEIPT,WH-PHC,PRD-0031,77,PO-2026-03744,EMP-024
TXN-004721,2026-03-22,RECEIPT,WH-LAG1,PRD-0051,258,PO-2026-03747,EMP-010
TXN-004722,2026-03-23,RECEIPT,WH-PHC,PRD-0088,56,PO-2026-03659,EMP-019
TXN-004723,2026-03-23,RECEIPT,WH-IBD,PRD-0016,115,PO-2026-03708,EMP-037
TXN-004724,2026-03-23,RECEIPT,WH-ABJ,PRD-0024,41,PO-2026-03709,EMP-003
TXN-004725,2026-03-23,RECEIPT,WH-LAG2,PRD-0039,132,PO-2026-03745,EMP-026
TXN-004726,2026-03-23,RECEIPT,WH-IBD,PRD-0136,63,PO-2026-03766,EMP-012
TXN-004727,2026-03-24,RECEIPT,WH-LAG2,PRD-0066,9,PO-2026-03652,EMP-026
TXN-004728,2026-03-24,RECEIPT,WH-LAG2,PRD-0064,100,PO-2026-03684,EMP-031
TXN-004729,2026-03-24,RECEIPT,WH-LAG1,PRD-0068,276,PO-2026-03751,EMP-025
TXN-004730,2026-03-25,RECEIPT,WH-IBD,PRD-0042,19,PO-2026-03680,EMP-007
TXN-004731,2026-03-25,RECEIPT,WH-LAG1,PRD-0086,596,PO-2026-03687,EMP-015
TXN-004732,2026-03-25,RECEIPT,WH-ABJ,PRD-0057,248,PO-2026-03716,EMP-003
TXN-004733,2026-03-25,RECEIPT,WH-LAG1,PRD-0007,186,PO-2026-03739,EMP-040
TXN-004734,2026-03-25,RECEIPT,WH-ABJ,PRD-0014,18,PO-2026-03741,EMP-003
TXN-004735,2026-03-25,RECEIPT,WH-LAG1,PRD-0109,190,PO-2026-03758,EMP-030
TXN-004736,2026-03-25,RECEIPT,WH-LAG2,PRD-0122,123,PO-2026-03765,EMP-026
TXN-004737,2026-03-26,RECEIPT,WH-LAG1,PRD-0056,77,PO-2026-03714,EMP-025
TXN-004738,2026-03-26,RECEIPT,WH-ABJ,PRD-0115,87,PO-2026-03760,EMP-028
TXN-004739,2026-03-26,RECEIPT,WH-PHC,PRD-0120,110,PO-2026-03762,EMP-019
TXN-004740,2026-03-26,RECEIPT,WH-ABJ,PRD-0137,92,PO-2026-03767,EMP-038
TXN-004741,2026-03-26,RECEIPT,WH-IBD,PRD-0143,51,PO-2026-03768,EMP-027
TXN-004742,2026-03-26,TRANSFER_OUT,WH-LAG1,PRD-0058,-30,TRF-00194,EMP-040
TXN-004743,2026-03-26,TRANSFER_IN,WH-ABJ,PRD-0058,30,TRF-00194,EMP-028
TXN-004744,2026-03-27,RECEIPT,WH-ABJ,PRD-0113,142,PO-2026-03728,EMP-033
TXN-004745,2026-03-27,RECEIPT,WH-PHC,PRD-0108,200,PO-2026-03757,EMP-034
TXN-004746,2026-03-27,RECEIPT,WH-ABJ,PRD-0082,90,PO-2026-03782,EMP-038
TXN-004747,2026-03-28,RECEIPT,WH-LAG1,PRD-0041,113,PO-2026-03746,EMP-025
TXN-004748,2026-03-28,RECEIPT,WH-IBD,PRD-0160,217,PO-2026-03769,EMP-012
TXN-004749,2026-03-29,RECEIPT,WH-LAG1,PRD-0052,27,PO-2026-03712,EMP-015
TXN-004750,2026-03-29,RECEIPT,WH-LAG1,PRD-0169,111,PO-2026-03771,EMP-015
TXN-004751,2026-03-29,RECEIPT,WH-PHC,PRD-0051,83,PO-2026-03778,EMP-029
TXN-004752,2026-03-29,TRANSFER_OUT,WH-LAG1,PRD-0049,-20,TRF-00195,EMP-020
TXN-004753,2026-03-29,TRANSFER_IN,WH-LAG2,PRD-0049,20,TRF-00195,EMP-026
TXN-004754,2026-03-30,RECEIPT,WH-LAG2,PRD-0070,34,PO-2026-03720,EMP-021
TXN-004755,2026-03-30,RECEIPT,WH-LAG1,PRD-0008,97,PO-2026-03740,EMP-020
TXN-004756,2026-03-30,RECEIPT,WH-LAG2,PRD-0163,76,PO-2026-03770,EMP-011
TXN-004757,2026-03-31,RECEIPT,WH-LAG2,PRD-0008,39,PO-2026-03774,EMP-006
TXN-004758,2026-03-31,RECEIPT,WH-IBD,PRD-0166,155,PO-2026-03793,EMP-032
TXN-004759,2026-03-31,TRANSFER_OUT,WH-LAG2,PRD-0012,-13,TRF-00196,EMP-031
TXN-004760,2026-03-31,TRANSFER_IN,WH-ABJ,PRD-0012,13,TRF-00196,EMP-033
TXN-004761,2026-03-31,ADJUSTMENT,WH-LAG1,PRD-0046,-2,SHRINKAGE,EMP-030
TXN-004762,2026-03-31,ADJUSTMENT,WH-LAG1,PRD-0127,-1,DAMAGE,EMP-020
TXN-004763,2026-03-31,ADJUSTMENT,WH-LAG1,PRD-0027,-2,EXPIRY,EMP-025
TXN-004764,2026-03-31,ADJUSTMENT,WH-LAG1,PRD-0166,-1,SHRINKAGE,EMP-010
TXN-004765,2026-03-31,ADJUSTMENT,WH-LAG1,PRD-0016,-1,EXPIRY,EMP-040
TXN-004766,2026-03-31,ADJUSTMENT,WH-LAG2,PRD-0104,-2,SHRINKAGE,EMP-036
TXN-004767,2026-03-31,ADJUSTMENT,WH-LAG2,PRD-0052,-1,EXPIRY,EMP-016
TXN-004768,2026-03-31,ADJUSTMENT,WH-LAG2,PRD-0014,-1,EXPIRY,EMP-011
TXN-004769,2026-03-31,ADJUSTMENT,WH-LAG2,PRD-0111,-2,DAMAGE,EMP-006
TXN-004770,2026-03-31,ADJUSTMENT,WH-LAG2,PRD-0066,-2,SHRINKAGE,EMP-036
TXN-004771,2026-03-31,ADJUSTMENT,WH-LAG2,PRD-0155,-1,DAMAGE,EMP-011
TXN-004772,2026-03-31,ADJUSTMENT,WH-IBD,PRD-0125,-6,EXPIRY,EMP-027
TXN-004773,2026-03-31,ADJUSTMENT,WH-IBD,PRD-0098,-3,EXPIRY,EMP-022
TXN-004774,2026-03-31,ADJUSTMENT,WH-IBD,PRD-0040,-1,EXPIRY,EMP-027
TXN-004775,2026-03-31,ADJUSTMENT,WH-IBD,PRD-0020,-2,SHRINKAGE,EMP-032
TXN-004776,2026-03-31,ADJUSTMENT,WH-IBD,PRD-0087,-1,DAMAGE,EMP-022
TXN-004777,2026-03-31,ADJUSTMENT,WH-IBD,PRD-0077,-2,EXPIRY,EMP-007
TXN-004778,2026-03-31,ADJUSTMENT,WH-IBD,PRD-0117,-2,SHRINKAGE,EMP-022
TXN-004779,2026-03-31,ADJUSTMENT,WH-ABJ,PRD-0039,-3,DAMAGE,EMP-008
TXN-004780,2026-03-31,ADJUSTMENT,WH-ABJ,PRD-0095,-2,EXPIRY,EMP-028
TXN-004781,2026-03-31,ADJUSTMENT,WH-ABJ,PRD-0042,-2,DAMAGE,EMP-008
TXN-004782,2026-03-31,ADJUSTMENT,WH-ABJ,PRD-0076,-1,EXPIRY,EMP-003
TXN-004783,2026-03-31,ADJUSTMENT,WH-ABJ,PRD-0035,-1,SHRINKAGE,EMP-018
TXN-004784,2026-03-31,ADJUSTMENT,WH-ABJ,PRD-0152,-2,SHRINKAGE,EMP-028
TXN-004785,2026-03-31,ADJUSTMENT,WH-ABJ,PRD-0014,-2,SHRINKAGE,EMP-023
TXN-004786,2026-03-31,ADJUSTMENT,WH-ABJ,PRD-0064,-1,DAMAGE,EMP-028
TXN-004787,2026-03-31,ADJUSTMENT,WH-ABJ,PRD-0147,-2,DAMAGE,EMP-008
TXN-004788,2026-03-31,ADJUSTMENT,WH-PHC,PRD-0143,-2,DAMAGE,EMP-029
TXN-004789,2026-03-31,ADJUSTMENT,WH-PHC,PRD-0091,-1,EXPIRY,EMP-004
TXN-004790,2026-03-31,ADJUSTMENT,WH-PHC,PRD-0067,-2,DAMAGE,EMP-004
TXN-004791,2026-03-31,ADJUSTMENT,WH-PHC,PRD-0153,-3,SHRINKAGE,EMP-029
TXN-004792,2026-03-31,ADJUSTMENT,WH-PHC,PRD-0032,-2,SHRINKAGE,EMP-029
TXN-004793,2026-03-31,ADJUSTMENT,WH-PHC,PRD-0140,-2,SHRINKAGE,EMP-019
TXN-004794,2026-03-31,ADJUSTMENT,WH-PHC,PRD-0061,-2,SHRINKAGE,EMP-024
TXN-004795,2026-04-01,RECEIPT,WH-PHC,PRD-0056,52,PO-2026-03748,EMP-034
TXN-004796,2026-04-01,RECEIPT,WH-ABJ,PRD-0118,123,PO-2026-03761,EMP-003
TXN-004797,2026-04-02,RECEIPT,WH-LAG2,PRD-0057,119,PO-2026-03715,EMP-026
TXN-004798,2026-04-02,RECEIPT,WH-ABJ,PRD-0085,87,PO-2026-03754,EMP-008
TXN-004799,2026-04-02,RECEIPT,WH-LAG2,PRD-0065,76,PO-2026-03780,EMP-001
TXN-004800,2026-04-02,RECEIPT,WH-LAG1,PRD-0142,262,PO-2026-03789,EMP-010
TXN-004801,2026-04-02,RECEIPT,WH-ABJ,PRD-0151,841,PO-2026-03790,EMP-033
TXN-004802,2026-04-02,TRANSFER_OUT,WH-LAG1,PRD-0132,-20,TRF-00197,EMP-030
TXN-004803,2026-04-02,TRANSFER_IN,WH-PHC,PRD-0132,20,TRF-00197,EMP-034
TXN-004804,2026-04-03,RECEIPT,WH-IBD,PRD-0091,95,PO-2026-03756,EMP-032
TXN-004805,2026-04-03,RECEIPT,WH-LAG1,PRD-0113,195,PO-2026-03759,EMP-030
TXN-004806,2026-04-03,RECEIPT,WH-LAG2,PRD-0121,113,PO-2026-03763,EMP-036
TXN-004807,2026-04-03,RECEIPT,WH-ABJ,PRD-0139,95,PO-2026-03788,EMP-008
TXN-004808,2026-04-03,RECEIPT,WH-IBD,PRD-0147,42,PO-2026-03821,EMP-032
TXN-004809,2026-04-04,RECEIPT,WH-IBD,PRD-0086,264,PO-2026-03783,EMP-037
TXN-004810,2026-04-04,RECEIPT,WH-PHC,PRD-0132,54,PO-2026-03787,EMP-024
TXN-004811,2026-04-04,RECEIPT,WH-PHC,PRD-0160,209,PO-2026-03791,EMP-024
TXN-004812,2026-04-04,RECEIPT,WH-LAG2,PRD-0165,171,PO-2026-03829,EMP-006
TXN-004813,2026-04-04,RECEIPT,WH-LAG2,PRD-0166,186,PO-2026-03831,EMP-011
TXN-004814,2026-04-05,RECEIPT,WH-ABJ,PRD-0006,30,PO-2026-03773,EMP-008
TXN-004815,2026-04-05,RECEIPT,WH-LAG1,PRD-0166,225,PO-2026-03830,EMP-010
TXN-004816,2026-04-06,RECEIPT,WH-IBD,PRD-0074,78,PO-2026-03753,EMP-022
TXN-004817,2026-04-06,RECEIPT,WH-PHC,PRD-0010,21,PO-2026-03775,EMP-009
TXN-004818,2026-04-06,RECEIPT,WH-PHC,PRD-0013,22,PO-2026-03776,EMP-019
TXN-004819,2026-04-06,RECEIPT,WH-LAG1,PRD-0016,263,PO-2026-03777,EMP-030
TXN-004820,2026-04-06,RECEIPT,WH-ABJ,PRD-0008,52,PO-2026-03794,EMP-008
TXN-004821,2026-04-06,RECEIPT,WH-LAG2,PRD-0083,123,PO-2026-03808,EMP-021
TXN-004822,2026-04-06,RECEIPT,WH-LAG2,PRD-0145,89,PO-2026-03820,EMP-031
TXN-004823,2026-04-07,RECEIPT,WH-PHC,PRD-0035,60,PO-2026-03800,EMP-004
TXN-004824,2026-04-07,RECEIPT,WH-LAG1,PRD-0045,157,PO-2026-03803,EMP-040
TXN-004825,2026-04-07,RECEIPT,WH-LAG1,PRD-0155,118,PO-2026-03826,EMP-005
TXN-004826,2026-04-08,RECEIPT,WH-PHC,PRD-0028,57,PO-2026-03743,EMP-004
TXN-004827,2026-04-08,RECEIPT,WH-PHC,PRD-0121,119,PO-2026-03764,EMP-004
TXN-004828,2026-04-08,RECEIPT,WH-LAG2,PRD-0161,375,PO-2026-03792,EMP-011
TXN-004829,2026-04-08,TRANSFER_OUT,WH-IBD,PRD-0047,-15,TRF-00198,EMP-022
TXN-004830,2026-04-08,TRANSFER_IN,WH-LAG1,PRD-0047,15,TRF-00198,EMP-015
TXN-004831,2026-04-09,RECEIPT,WH-LAG1,PRD-0024,44,PO-2026-03742,EMP-030
TXN-004832,2026-04-09,RECEIPT,WH-LAG1,PRD-0010,39,PO-2026-03796,EMP-020
TXN-004833,2026-04-09,RECEIPT,WH-ABJ,PRD-0035,84,PO-2026-03799,EMP-013
TXN-004834,2026-04-09,RECEIPT,WH-LAG2,PRD-0068,128,PO-2026-03805,EMP-001
TXN-004835,2026-04-09,RECEIPT,WH-LAG1,PRD-0072,90,PO-2026-03806,EMP-005
TXN-004836,2026-04-09,RECEIPT,WH-LAG1,PRD-0096,28,PO-2026-03811,EMP-040
TXN-004837,2026-04-09,RECEIPT,WH-LAG2,PRD-0117,78,PO-2026-03814,EMP-021
TXN-004838,2026-04-09,RECEIPT,WH-LAG2,PRD-0126,45,PO-2026-03817,EMP-006
TXN-004839,2026-04-09,RECEIPT,WH-LAG1,PRD-0153,275,PO-2026-03825,EMP-020
TXN-004840,2026-04-09,RECEIPT,WH-LAG1,PRD-0156,374,PO-2026-03827,EMP-020
TXN-004841,2026-04-09,RECEIPT,WH-ABJ,PRD-0162,78,PO-2026-03828,EMP-023
TXN-004842,2026-04-09,RECEIPT,WH-IBD,PRD-0018,84,PO-2026-03836,EMP-022
TXN-004843,2026-04-09,RECEIPT,WH-IBD,PRD-0051,114,PO-2026-03845,EMP-037
TXN-004844,2026-04-09,TRANSFER_OUT,WH-LAG1,PRD-0118,-64,TRF-00199,EMP-010
TXN-004845,2026-04-09,TRANSFER_IN,WH-IBD,PRD-0118,64,TRF-00199,EMP-002
TXN-004846,2026-04-10,RECEIPT,WH-ABJ,PRD-0016,98,PO-2026-03797,EMP-013
TXN-004847,2026-04-11,RECEIPT,WH-LAG1,PRD-0121,217,PO-2026-03785,EMP-020
TXN-004848,2026-04-11,RECEIPT,WH-LAG1,PRD-0123,105,PO-2026-03786,EMP-040
TXN-004849,2026-04-11,RECEIPT,WH-LAG2,PRD-0041,43,PO-2026-03802,EMP-011
TXN-004850,2026-04-11,RECEIPT,WH-LAG2,PRD-0120,113,PO-2026-03815,EMP-011
TXN-004851,2026-04-11,RECEIPT,WH-PHC,PRD-0128,63,PO-2026-03818,EMP-034
TXN-004852,2026-04-11,RECEIPT,WH-LAG1,PRD-0149,38,PO-2026-03822,EMP-005
TXN-004853,2026-04-11,RECEIPT,WH-LAG2,PRD-0150,63,PO-2026-03823,EMP-031
TXN-004854,2026-04-11,RECEIPT,WH-ABJ,PRD-0053,24,PO-2026-03847,EMP-023
TXN-004855,2026-04-11,RECEIPT,WH-LAG1,PRD-0062,152,PO-2026-03853,EMP-030
TXN-004856,2026-04-11,RECEIPT,WH-ABJ,PRD-0147,54,PO-2026-03876,EMP-018
TXN-004857,2026-04-11,RECEIPT,WH-LAG2,PRD-0157,69,PO-2026-03878,EMP-026
TXN-004858,2026-04-12,RECEIPT,WH-LAG2,PRD-0040,49,PO-2026-03840,EMP-011
TXN-004859,2026-04-12,RECEIPT,WH-LAG1,PRD-0101,35,PO-2026-03858,EMP-010
TXN-004860,2026-04-12,RECEIPT,WH-LAG1,PRD-0136,98,PO-2026-03867,EMP-035
TXN-004861,2026-04-12,RECEIPT,WH-PHC,PRD-0138,97,PO-2026-03870,EMP-009
TXN-004862,2026-04-12,RECEIPT,WH-PHC,PRD-0157,59,PO-2026-03879,EMP-024
TXN-004863,2026-04-12,TRANSFER_OUT,WH-LAG1,PRD-0085,-23,TRF-00200,EMP-020
TXN-004864,2026-04-12,TRANSFER_IN,WH-IBD,PRD-0085,23,TRF-00200,EMP-027
TXN-004865,2026-04-13,RECEIPT,WH-LAG2,PRD-0073,19,PO-2026-03781,EMP-011
TXN-004866,2026-04-13,RECEIPT,WH-PHC,PRD-0074,88,PO-2026-03807,EMP-014
TXN-004867,2026-04-13,RECEIPT,WH-LAG1,PRD-0125,620,PO-2026-03816,EMP-030
TXN-004868,2026-04-13,RECEIPT,WH-ABJ,PRD-0150,81,PO-2026-03824,EMP-003
TXN-004869,2026-04-13,RECEIPT,WH-PHC,PRD-0168,26,PO-2026-03832,EMP-004
TXN-004870,2026-04-13,RECEIPT,WH-IBD,PRD-0004,182,PO-2026-03834,EMP-002
TXN-004871,2026-04-13,RECEIPT,WH-LAG2,PRD-0060,118,PO-2026-03851,EMP-026
TXN-004872,2026-04-13,RECEIPT,WH-LAG2,PRD-0138,82,PO-2026-03869,EMP-001
TXN-004873,2026-04-14,RECEIPT,WH-IBD,PRD-0037,79,PO-2026-03801,EMP-032
TXN-004874,2026-04-14,RECEIPT,WH-LAG1,PRD-0116,86,PO-2026-03862,EMP-005
TXN-004875,2026-04-14,RECEIPT,WH-IBD,PRD-0142,85,PO-2026-03873,EMP-017
TXN-004876,2026-04-15,RECEIPT,WH-ABJ,PRD-0090,1417,PO-2026-03784,EMP-013
TXN-004877,2026-04-15,RECEIPT,WH-LAG2,PRD-0004,179,PO-2026-03833,EMP-026
TXN-004878,2026-04-15,RECEIPT,WH-LAG1,PRD-0137,117,PO-2026-03868,EMP-020
TXN-004879,2026-04-16,RECEIPT,WH-PHC,PRD-0095,23,PO-2026-03810,EMP-029
TXN-004880,2026-04-16,RECEIPT,WH-IBD,PRD-0100,299,PO-2026-03812,EMP-012
TXN-004881,2026-04-16,RECEIPT,WH-LAG1,PRD-0135,216,PO-2026-03819,EMP-030
TXN-004882,2026-04-16,RECEIPT,WH-PHC,PRD-0057,190,PO-2026-03850,EMP-024
TXN-004883,2026-04-16,RECEIPT,WH-ABJ,PRD-0109,95,PO-2026-03860,EMP-028
TXN-004884,2026-04-16,RECEIPT,WH-LAG2,PRD-0142,139,PO-2026-03872,EMP-031
TXN-004885,2026-04-16,RECEIPT,WH-LAG1,PRD-0162,86,PO-2026-03880,EMP-025
TXN-004886,2026-04-16,RECEIPT,WH-IBD,PRD-0011,83,PO-2026-03883,EMP-027
TXN-004887,2026-04-16,RECEIPT,WH-IBD,PRD-0035,82,PO-2026-03888,EMP-022
TXN-004888,2026-04-16,RECEIPT,WH-ABJ,PRD-0049,70,PO-2026-03889,EMP-008
TXN-004889,2026-04-16,RECEIPT,WH-PHC,PRD-0084,95,PO-2026-03895,EMP-029
TXN-004890,2026-04-17,RECEIPT,WH-ABJ,PRD-0005,70,PO-2026-03835,EMP-003
TXN-004891,2026-04-17,RECEIPT,WH-LAG1,PRD-0057,291,PO-2026-03848,EMP-010
TXN-004892,2026-04-17,RECEIPT,WH-LAG1,PRD-0064,267,PO-2026-03854,EMP-020
TXN-004893,2026-04-17,RECEIPT,WH-PHC,PRD-0145,110,PO-2026-03875,EMP-014
TXN-004894,2026-04-17,RECEIPT,WH-ABJ,PRD-0157,86,PO-2026-03910,EMP-003
TXN-004895,2026-04-17,TRANSFER_OUT,WH-LAG1,PRD-0054,-13,TRF-00201,EMP-035
TXN-004896,2026-04-17,TRANSFER_IN,WH-PHC,PRD-0054,13,TRF-00201,EMP-014
TXN-004897,2026-04-18,RECEIPT,WH-LAG1,PRD-0005,102,PO-2026-03772,EMP-010
TXN-004898,2026-04-18,RECEIPT,WH-ABJ,PRD-0026,74,PO-2026-03838,EMP-003
TXN-004899,2026-04-18,RECEIPT,WH-ABJ,PRD-0093,104,PO-2026-03857,EMP-018
TXN-004900,2026-04-18,RECEIPT,WH-IBD,PRD-0128,74,PO-2026-03865,EMP-022
TXN-004901,2026-04-18,RECEIPT,WH-PHC,PRD-0139,81,PO-2026-03871,EMP-034
TXN-004902,2026-04-18,RECEIPT,WH-IBD,PRD-0144,51,PO-2026-03874,EMP-032
TXN-004903,2026-04-18,RECEIPT,WH-IBD,PRD-0075,25,PO-2026-03894,EMP-032
TXN-004904,2026-04-18,TRANSFER_OUT,WH-LAG1,PRD-0028,-17,TRF-00202,EMP-040
TXN-004905,2026-04-18,TRANSFER_IN,WH-ABJ,PRD-0028,17,TRF-00202,EMP-018
TXN-004906,2026-04-19,RECEIPT,WH-LAG2,PRD-0056,50,PO-2026-03779,EMP-006
TXN-004907,2026-04-19,RECEIPT,WH-LAG1,PRD-0114,26,PO-2026-03861,EMP-035
TXN-004908,2026-04-19,RECEIPT,WH-ABJ,PRD-0122,113,PO-2026-03863,EMP-038
TXN-004909,2026-04-19,RECEIPT,WH-ABJ,PRD-0128,69,PO-2026-03866,EMP-038
TXN-004910,2026-04-19,RECEIPT,WH-PHC,PRD-0143,44,PO-2026-03907,EMP-009
TXN-004911,2026-04-19,RECEIPT,WH-LAG2,PRD-0170,75,PO-2026-03911,EMP-026
TXN-004912,2026-04-20,RECEIPT,WH-PHC,PRD-0009,23,PO-2026-03795,EMP-014
TXN-004913,2026-04-20,RECEIPT,WH-PHC,PRD-0122,120,PO-2026-03864,EMP-034
TXN-004914,2026-04-20,RECEIPT,WH-LAG1,PRD-0150,110,PO-2026-03877,EMP-020
TXN-004915,2026-04-20,RECEIPT,WH-PHC,PRD-0068,99,PO-2026-03890,EMP-004
TXN-004916,2026-04-21,RECEIPT,WH-PHC,PRD-0100,319,PO-2026-03813,EMP-019
TXN-004917,2026-04-21,RECEIPT,WH-LAG2,PRD-0042,19,PO-2026-03841,EMP-021
TXN-004918,2026-04-21,RECEIPT,WH-PHC,PRD-0163,51,PO-2026-03881,EMP-009
TXN-004919,2026-04-22,RECEIPT,WH-LAG2,PRD-0047,58,PO-2026-03804,EMP-001
TXN-004920,2026-04-22,RECEIPT,WH-ABJ,PRD-0052,23,PO-2026-03846,EMP-003
TXN-004921,2026-04-22,RECEIPT,WH-IBD,PRD-0102,55,PO-2026-03859,EMP-017
TXN-004922,2026-04-22,RECEIPT,WH-PHC,PRD-0147,53,PO-2026-03908,EMP-039
TXN-004923,2026-04-22,TRANSFER_OUT,WH-LAG1,PRD-0017,-11,TRF-00203,EMP-040
TXN-004924,2026-04-22,TRANSFER_IN,WH-LAG2,PRD-0017,11,TRF-00203,EMP-016
TXN-004925,2026-04-23,RECEIPT,WH-LAG2,PRD-0024,28,PO-2026-03798,EMP-026
TXN-004926,2026-04-23,RECEIPT,WH-LAG2,PRD-0090,962,PO-2026-03809,EMP-031
TXN-004927,2026-04-23,RECEIPT,WH-LAG1,PRD-0071,28,PO-2026-03891,EMP-040
TXN-004928,2026-04-23,RECEIPT,WH-ABJ,PRD-0112,29,PO-2026-03899,EMP-038
TXN-004929,2026-04-23,RECEIPT,WH-LAG1,PRD-0130,74,PO-2026-03905,EMP-015
TXN-004930,2026-04-23,RECEIPT,WH-ABJ,PRD-0135,146,PO-2026-03906,EMP-028
TXN-004931,2026-04-23,RECEIPT,WH-LAG1,PRD-0081,102,PO-2026-03927,EMP-030
TXN-004932,2026-04-24,RECEIPT,WH-IBD,PRD-0020,106,PO-2026-03837,EMP-002
TXN-004933,2026-04-24,RECEIPT,WH-LAG1,PRD-0032,33,PO-2026-03839,EMP-005
TXN-004934,2026-04-24,RECEIPT,WH-ABJ,PRD-0086,314,PO-2026-03896,EMP-018
TXN-004935,2026-04-24,RECEIPT,WH-LAG2,PRD-0109,83,PO-2026-03898,EMP-011
TXN-004936,2026-04-25,RECEIPT,WH-LAG1,PRD-0061,260,PO-2026-03852,EMP-015
TXN-004937,2026-04-25,RECEIPT,WH-LAG1,PRD-0014,26,PO-2026-03884,EMP-005
TXN-004938,2026-04-25,RECEIPT,WH-LAG1,PRD-0021,75,PO-2026-03914,EMP-010
TXN-004939,2026-04-25,RECEIPT,WH-PHC,PRD-0089,50,PO-2026-03930,EMP-024
TXN-004940,2026-04-26,RECEIPT,WH-ABJ,PRD-0149,27,PO-2026-03909,EMP-028
TXN-004941,2026-04-26,RECEIPT,WH-PHC,PRD-0039,119,PO-2026-03918,EMP-039
TXN-004942,2026-04-26,RECEIPT,WH-LAG2,PRD-0127,38,PO-2026-03936,EMP-026
